,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/02/2024 23:27,Spaten Latão,,11,Venda,,,-3
,27/02/2024 23:16,Cachaça Chora Rita,,113,Produto,,,+1
,27/02/2024 23:16,Ice Off 275ml,,78,Produto,,,+72
,27/02/2024 23:16,Água c/gás 510ml,,35,Produto,,,+36
,27/02/2024 23:16,Amstel Latão,,26,Produto,,,+48
,27/02/2024 23:11,Heineken Latão,,3,Venda,,,-2
,27/02/2024 23:08,Pirulito,,93,Venda,,,-1
,,,,,,,,
,14,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/02/2024 23:08,Rothmans Azul,,46,Venda,,,-1
,27/02/2024 23:06,Guaraná Antártica 2L,,61,Venda,,,-1
,27/02/2024 23:02,Coca Cola 2L,,58,Venda,,,-1
,27/02/2024 23:00,Corote Menta,,211,Produto,,,-1
,27/02/2024 23:00,Corote Canelinha ,,210,Produto,,,-1
,27/02/2024 22:55,Spaten Latão,,11,Venda,,,-1
,27/02/2024 22:38,Halls Preta,,94,Venda,,,-1
,27/02/2024 22:36,Itaipava Latão,,28,Venda,,,-1
,27/02/2024 22:23,Malboro Red,,175,Venda,,,-1
,27/02/2024 22:23,Stella Latão,,7,Venda,,,-3
,,,,,,,,
,15,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/02/2024 22:07,Itaipava Latão,,28,Venda,,,-6
,27/02/2024 21:49,Guaraná 350ml,,62,Venda,,,-1
,27/02/2024 21:46,Cebolitos 33g,,86,Venda,,,-1
,27/02/2024 21:46,Fandangos 37g,,88,Venda,,,-1
,27/02/2024 21:46,Água s/gás 510ml,,38,Venda,,,-1
,27/02/2024 21:46,Halls Preta,,94,Venda,,,-1
,27/02/2024 21:40,Itaipava Latão,,28,Venda,,,-6
,27/02/2024 21:37,Itaipava Latão,,28,Venda,,,-3
,27/02/2024 21:37,Rothmans Global,,177,Venda,,,-1
,27/02/2024 21:37,Cachaça Chora Rita,,113,Venda,,,-1
,,,,,,,,
,16,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/02/2024 21:32,Cachaça Chora Rita,,113,Venda,,,-1
,27/02/2024 21:27,Água c/gás 510ml,,35,Venda,,,-1
,27/02/2024 21:27,Guaraná UAI 2L,,176,Venda,,,-1
,27/02/2024 21:22,Cebolitos 33g,,86,Venda,,,-1
,27/02/2024 21:21,Souza Paiol,,40,Venda,,,-1
,27/02/2024 21:14,Amstel Latão,,26,Venda,,,-1
,27/02/2024 21:06,Rothmans Global,,177,Venda,,,-1
,27/02/2024 21:06,Cachaça Chora Rita,,113,Venda,,,-2
,27/02/2024 20:58,Batata cebola e salsa 40g,,214,Produto,,,-2
,27/02/2024 20:58,Guaraná UAI 2L,,176,Produto,,,-1
,,,,,,,,
,17,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/02/2024 20:34,Itaipava 1L,,29,Venda,,,-2
,27/02/2024 20:33,Mentos,,200,Venda,,,-1
,27/02/2024 20:33,Kit Kat ,,92,Venda,,,-1
,27/02/2024 20:22,Heineken Latão,,3,Venda,,,-1
,27/02/2024 20:01,Itaipava Latão,,28,Venda,,,-3
,27/02/2024 19:44,Babbaloo,,97,Venda,,,-1
,27/02/2024 19:44,Lucky Strike Double Fresh,,44,Venda,,,-1
,27/02/2024 19:26,Itaipava Latão,,28,Venda,,,-9
,27/02/2024 19:26,Dunhill Calton,,45,Venda,,,-1
,27/02/2024 19:21,Amstel Latão,,26,Venda,,,-1
,,,,,,,,
,18,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/02/2024 19:17,Corote Ice Sex on the Beach,,153,Venda,,,-2
,27/02/2024 18:49,Amstel Latão,,26,Venda,,,-8
,27/02/2024 18:49,Dunhill Calton,,45,Venda,,,-1
,27/02/2024 17:26,Rothmans Global,,177,Venda,,,-1
,27/02/2024 17:11,Coca Cola 2L Retornável,,60,Produto,,,-1
,27/02/2024 17:08,Corote Ice Sex on the Beach,,153,Produto,,,+34
,27/02/2024 17:08,Corote Ice Pink,,80,Produto,,,+24
,27/02/2024 17:06,Mentos,,200,Produto,,,+16
,27/02/2024 17:06,Monster Original 473ml,,72,Produto,,,+6
,27/02/2024 17:06,Fanta Uva 350ml,,66,Produto,,,+12
,,,,,,,,
,19,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/02/2024 17:06,Fanta Laranja 350ml,,64,Produto,,,+12
,27/02/2024 17:06,Coca Cola 2L,,58,Produto,,,+18
,27/02/2024 17:06,Coca Cola Zero 2L,,57,Produto,,,+18
,27/02/2024 17:02,Fanta Uva 2L,,65,Venda,,,-1
,27/02/2024 00:38,Itaipava Latão,,28,Venda,,,-1
,27/02/2024 00:38,Lucky Strike Vermelho,,43,Venda,,,-1
,27/02/2024 00:36,Guaraná Antártica 2L,,61,Venda,,,-1
,27/02/2024 00:18,Ice Off 275ml,,78,Venda,,,-3
,27/02/2024 00:18,Stella Latão,,7,Venda,,,-4
,27/02/2024 00:02,Spaten Latão,,11,Venda,,,-3
,,,,,,,,
,20,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,26/02/2024 23:58,Redbull Tropical 250ml,,171,Venda,,,-1
,26/02/2024 23:53,Itaipava Latão,,28,Venda,,,-4
,26/02/2024 23:48,Itaipava 1L,,29,Venda,,,-2
,26/02/2024 23:47,Spaten 600ml ,,12,Venda,,,-1
,26/02/2024 23:41,Itaipava Latão,,28,Produto,,,-2
,26/02/2024 23:29,Spaten Latão,,11,Venda,,,-3
,26/02/2024 23:26,Itaipava Latão,,28,Venda,,,-2
,26/02/2024 23:05,Amstel Latão,,26,Venda,,,-8
,26/02/2024 22:47,Souza Paiol,,40,Venda,,,-1
,26/02/2024 22:42,Doritos 84g,,83,Venda,,,-1
,,,,,,,,
,21,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,26/02/2024 22:35,Água c/gás 510ml,,35,Venda,,,-1
,26/02/2024 22:35,Babbaloo,,97,Venda,,,-2
,26/02/2024 22:27,Coca Cola 2L,,58,Venda,,,-1
,26/02/2024 22:21,Corona Long Neck,,23,Venda,,,-2
,26/02/2024 22:14,Coca Cola Zero 2L,,57,Venda,,,-1
,26/02/2024 22:14,Lucky Strike Double Fresh,,44,Venda,,,-1
,26/02/2024 22:14,"Água c/ gás 1,5 L",,207,Venda,,,-1
,26/02/2024 22:14,Amstel Latão,,26,Venda,,,-5
,26/02/2024 22:12,Rothmans Global,,177,Produto,,,+10
,26/02/2024 22:12,Rothmans Vermelho,,47,Produto,,,+10
,,,,,,,,
,22,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,26/02/2024 22:12,Rothmans Azul,,46,Produto,,,+20
,26/02/2024 22:12,Dunhill Calton,,45,Produto,,,+30
,26/02/2024 22:12,Lucky Strike Double Fresh,,44,Produto,,,+10
,26/02/2024 21:50,Itaipava Latão,,28,Venda,,,-3
,26/02/2024 21:47,Ruffles 40g,,220,Venda,,,-1
,26/02/2024 21:47,Coca Cola 350ml,,55,Venda,,,-1
,26/02/2024 21:42,Dunhill Calton,,45,Venda,,,-1
,26/02/2024 21:34,Heineken 600ml,,4,Venda,,,-2
,26/02/2024 21:30,Água c/gás 510ml,,35,Venda,,,-2
,26/02/2024 21:17,Itaipava Latão,,28,Venda,,,-1
,,,,,,,,
,23,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,26/02/2024 21:17,Amstel Latão,,26,Venda,,,-8
,26/02/2024 21:15,Stella Latão,,7,Venda,,,-1
,26/02/2024 21:09,Rothmans Global,,177,Venda,,,-1
,26/02/2024 21:09,Cachaça Chora Rita,,113,Venda,,,-1
,26/02/2024 21:07,Ruffles Sal 76g,,91,Produto,,,-1
,26/02/2024 21:02,Brahma Latão,,19,Venda,,,-1
,26/02/2024 21:02,Itaipava Latão,,28,Venda,,,-3
,26/02/2024 20:51,Zumbitos Cheddar e Bacon 100g,,187,Venda,,,-1
,26/02/2024 20:19,Pirulito,,93,Venda,,,-2
,26/02/2024 20:18,Stella Long Neck,,6,Venda,,,-2
,,,,,,,,
,24,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,26/02/2024 20:17,Guaraná 350ml,,62,Venda,,,-1
,26/02/2024 20:15,Cachaça Chora Rita,,113,Venda,,,-1
,26/02/2024 20:01,Babbaloo,,97,Venda,,,-3
,26/02/2024 20:01,Fumo Trevo,,50,Venda,,,-1
,26/02/2024 19:09,Monster Pipeline,,75,Produto,,,-1
,26/02/2024 19:04,Itaipava Latão,,28,Venda,,,-3
,26/02/2024 16:47,Água s/gás 510ml,,38,Venda,,,-1
,26/02/2024 16:43,Itaipava Latão,,28,Venda,,,-3
,26/02/2024 16:43,Amstel Latão,,26,Venda,,,-8
,26/02/2024 16:43,Dunhill Calton,,45,Venda,,,-1
,,,,,,,,
,25,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,26/02/2024 16:41,Coca Cola 2L,,58,Venda,,,-1
,25/02/2024 23:44,Rothmans Azul,,46,Venda,,,-1
,25/02/2024 23:41,Coca Cola 350ml,,55,Produto,,,-1
,25/02/2024 23:37,Doritos 84g,,83,Venda,,,-2
,25/02/2024 23:37,Amstel Latão,,26,Venda,,,-1
,25/02/2024 23:16,Spaten Latão,,11,Venda,,,-2
,25/02/2024 23:16,Lucky Strike Double Fresh,,44,Venda,,,-1
,25/02/2024 23:16,Guaraná UAI 2L,,176,Venda,,,-1
,25/02/2024 23:05,Guaraná UAI 2L,,176,Venda,,,-2
,25/02/2024 22:58,Malboro Vista Purple,,41,Venda,,,-1
,,,,,,,,
,26,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,25/02/2024 22:58,Amstel Latão,,26,Venda,,,-1
,25/02/2024 22:58,Pingo D'ouro 48g,,178,Venda,,,-2
,25/02/2024 22:43,Pingo D'ouro 48g,,178,Venda,,,-1
,25/02/2024 22:43,Stiksy 48g,,219,Venda,,,-1
,25/02/2024 22:43,Itaipava 1L,,29,Venda,,,-1
,25/02/2024 22:40,Coca Cola 2L,,58,Venda,,,-1
,25/02/2024 22:39,Coca Cola 2L,,58,Venda,,,-1
,25/02/2024 22:34,Cachaça Chora Rita,,113,Venda,,,-1
,25/02/2024 22:34,Rothmans Global,,177,Venda,,,-1
,25/02/2024 22:25,Dunhill Calton,,45,Venda,,,-1
,,,,,,,,
,27,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,25/02/2024 22:25,Itaipava Latão,,28,Venda,,,-6
,25/02/2024 22:23,Itaipava Latão,,28,Venda,,,-6
,25/02/2024 22:22,Itaipava Latão,,28,Venda,,,-1
,25/02/2024 22:18,Cachaça Paratudo 1L,,111,Venda,,,-1
,25/02/2024 22:18,Amstel Latão,,26,Venda,,,-12
,25/02/2024 22:03,Doritos 84g,,83,Produto,,,-1
,25/02/2024 21:43,Kit Kat ,,92,Venda,,,-1
,25/02/2024 21:32,Itaipava 1L,,29,Venda,,,-1
,25/02/2024 21:27,Coca Cola 350ml,,55,Venda,,,-1
,25/02/2024 21:27,Heineken Latão,,3,Venda,,,-1
,,,,,,,,
,28,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,25/02/2024 21:13,Rothmans Vermelho,,47,Venda,,,-1
,25/02/2024 20:41,Isqueiro Max,,48,Venda,,,-1
,25/02/2024 20:41,Rothmans Global,,177,Venda,,,-1
,25/02/2024 20:41,Itaipava Latão,,28,Venda,,,-3
,25/02/2024 20:35,Spaten Latão,,11,Venda,,,-2
,25/02/2024 20:35,Amstel Latão,,26,Venda,,,-2
,25/02/2024 20:35,Pink Moon 600ml,,117,Venda,,,-1
,25/02/2024 20:32,Ice Off 275ml,,78,Venda,,,-3
,25/02/2024 20:28,Itaipava 1L,,29,Venda,,,-1
,25/02/2024 20:23,Itaipava Latão,,28,Venda,,,-6
,,,,,,,,
,29,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,25/02/2024 19:33,Rothmans Global,,177,Venda,,,-1
,25/02/2024 19:24,Spaten Latão,,11,Venda,,,-3
,25/02/2024 19:02,Itaipava Latão,,28,Venda,,,-6
,25/02/2024 18:58,Itaipava Latão,,28,Venda,,,-3
,25/02/2024 18:44,Amstel Latão,,26,Venda,,,-1
,25/02/2024 18:39,Itaipava Latão,,28,Venda,,,-3
,25/02/2024 18:39,Malboro Ice Burst,,42,Venda,,,-1
,25/02/2024 18:30,Itaipava Latão,,28,Venda,,,-6
,25/02/2024 18:23,Itaipava Latão,,28,Venda,,,-3
,25/02/2024 18:21,Fanta Laranja 350ml,,64,Venda,,,-2
,,,,,,,,
,30,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,25/02/2024 18:03,Itaipava Latão,,28,Venda,,,-1
,25/02/2024 18:02,Itaipava Latão,,28,Venda,,,-9
,25/02/2024 17:36,Batata cebola e salsa 40g,,214,Venda,,,-1
,25/02/2024 17:36,Heineken Long Neck,,1,Venda,,,-4
,25/02/2024 17:22,Amstel Latão,,26,Venda,,,-5
,25/02/2024 17:20,Coca Cola 2L,,58,Venda,,,-1
,25/02/2024 17:20,Amstel Latão,,26,Venda,,,-12
,25/02/2024 17:20,Dunhill Calton,,45,Venda,,,-1
,25/02/2024 17:18,Dunhill Calton,,45,Venda,,,-1
,25/02/2024 17:18,Amstel Latão,,26,Venda,,,-12
,,,,,,,,
,31,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,25/02/2024 17:10,Ice Off 275ml,,78,Venda,,,-3
,25/02/2024 16:52,Corona Long Neck,,23,Venda,,,-4
,25/02/2024 16:34,Spaten Latão,,11,Venda,,,-4
,25/02/2024 16:33,Coca Cola 2L,,58,Venda,,,-1
,25/02/2024 16:25,Big Big,,150,Venda,,,-2
,25/02/2024 16:22,Rothmans Azul,,46,Venda,,,-1
,25/02/2024 16:22,Itaipava Latão,,28,Venda,,,-7
