,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 14:23,Itaipava Latão,,28,Venda,,,-3
,30/12/2023 14:19,Itaipava Latão,,28,Venda,,,-3
,30/12/2023 14:19,Fanta Laranja 2L,,63,Venda,,,-1
,30/12/2023 14:17,Espumante Monte Carmo Branco,,185,Produto,,,+12
,,,,,,,,
,13,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 14:16,Espumante Brut Mont Carmo Rosé,,184,Produto,,,+12
,30/12/2023 14:14,Chandon Brut Reserve 750ml,,183,Produto,,,+2
,30/12/2023 13:49,Itaipava Latão,,28,Venda,,,-7
,30/12/2023 02:14,Coca Cola Retornável 2L (s/casco),,59,Produto,,,+36
,30/12/2023 02:13,Coca Cola 2L Retornável,,60,Produto,,,+36
,30/12/2023 02:13,Coquetel Bananinha 1L,,109,Produto,,,+1
,30/12/2023 02:13,Coquetel Canelinha 920ml,,180,Produto,,,+1
,30/12/2023 02:13,Spaten Latão,,11,Produto,,,+12
,30/12/2023 02:12,Brahma 1L,,21,Produto,,,+12
,30/12/2023 02:12,Stella Long Neck,,6,Produto,,,+24
,,,,,,,,
,14,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 02:12,Brahma Latão,,19,Produto,,,+12
,30/12/2023 02:11,Monster Mango Loco 473ml,,74,Venda,,,-1
,30/12/2023 02:10,Brahma Latão,,19,Produto,,,+12
,30/12/2023 02:09,Corona Long Neck,,23,Produto,,,+24
,30/12/2023 01:59,Água c/gás 510ml,,35,Venda,,,-1
,30/12/2023 01:59,Gelo de Morango,,119,Venda,,,-1
,30/12/2023 01:42,Coca Cola 2L,,58,Venda,,,-1
,30/12/2023 01:39,Itaipava 1L,,29,Venda,,,-1
,30/12/2023 01:23,Petra Latão,,30,Venda,,,-1
,30/12/2023 01:23,Cachaça Chora Rita,,113,Venda,,,-1
,,,,,,,,
,15,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 01:23,Isqueiro Max,,48,Venda,,,-1
,30/12/2023 01:23,Rothmans Global,,177,Venda,,,-1
,30/12/2023 01:15,Itaipava Latão,,28,Venda,,,-3
,30/12/2023 01:10,Rothmans Azul,,46,Venda,,,-1
,30/12/2023 01:10,Itaipava Latão,,28,Venda,,,-4
,30/12/2023 00:30,Heineken Latão,,3,Venda,,,-1
,30/12/2023 00:23,Brahma Malzbier 350ml,,18,Venda,,,-2
,30/12/2023 00:23,Brahma Latão,,19,Venda,,,-3
,30/12/2023 00:23,Coca Cola 2L,,58,Venda,,,-1
,30/12/2023 00:21,Heineken Latão,,3,Venda,,,-2
,,,,,,,,
,16,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 00:19,Monster Pipeline,,75,Venda,,,-1
,30/12/2023 00:11,Água s/gás 510ml,,38,Venda,,,-1
,29/12/2023 23:52,Fanta Laranja 2L,,63,Venda,,,-1
,29/12/2023 23:31,Itaipava Latão,,28,Venda,,,-6
,29/12/2023 23:29,Corote Ice Pink,,80,Venda,,,-1
,29/12/2023 23:23,Cebolitos 33g,,86,Venda,,,-1
,29/12/2023 23:20,Skol Latão,,25,Venda,,,-1
,29/12/2023 23:20,Original Latão,,15,Venda,,,-2
,29/12/2023 23:20,Antarctica Latão,,14,Venda,,,-2
,29/12/2023 23:11,Spaten Latão,,11,Venda,,,-12
,,,,,,,,
,17,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,29/12/2023 23:06,Brahma Latão,,19,Venda,,,-4
,29/12/2023 23:06,Petra Latão,,30,Venda,,,-12
,29/12/2023 22:56,Antarctica Latão,,14,Venda,,,-16
,29/12/2023 22:47,Itaipava Latão,,28,Venda,,,-6
,29/12/2023 22:47,Bala Halls Menta,,158,Venda,,,-1
,29/12/2023 22:47,Rothmans Global,,177,Venda,,,-2
,29/12/2023 22:40,Coca Cola Zero 350ml,,56,Venda,,,-1
,29/12/2023 22:40,Monster Pipeline,,75,Venda,,,-1
,29/12/2023 22:37,Itaipava 1L,,29,Venda,,,-2
,29/12/2023 22:15,Amstel Latão,,26,Venda,,,-6
,,,,,,,,
,18,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,29/12/2023 22:15,Gudang,,149,Venda,,,-1
,29/12/2023 22:12,Guaraná Antártica 2L,,61,Venda,,,-1
,29/12/2023 22:03,Lucky Strike Double Fresh,,44,Venda,,,-1
,29/12/2023 22:02,Gelo 4Kg,,132,Venda,,,-1
,29/12/2023 22:02,Stella Latão,,7,Venda,,,-3
,29/12/2023 21:56,Lucky Strike Double Fresh,,44,Venda,,,-1
,29/12/2023 21:29,Itaipava Latão,,28,Venda,,,-3
,29/12/2023 21:26,Fanta Uva 350ml,,66,Venda,,,-1
,29/12/2023 21:03,Império 600ml ,,33,Venda,,,-4
,29/12/2023 20:47,Coca Cola 2L,,58,Venda,,,-2
,,,,,,,,
,19,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,29/12/2023 20:35,Heineken Zero 350ml,,2,Venda,,,-1
,29/12/2023 20:12,Heineken Long Neck,,1,Venda,,,-2
